,alert,altitude,callsign,count,geoaltitude,groundspeed,hour,icao24,last_position,latitude,longitude,onground,spi,squawk,timestamp,track,vertical_rate
2315,False,175.0,QFA401,2,400.0,158.0,2019-02-01 19:00:00+00:00,7c77ff,,,,False,False,4023,2019-02-01 19:16:11+00:00,168.6900675259798,1728.0
1966,False,200.0,QFA401,2,425.0,159.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:11.472000+00:00,-33.95389880164197,151.1779403686523,False,False,4023,2019-02-01 19:16:12+00:00,168.7607158003023,1856.0
962,False,250.0,QFA401,2,425.0,159.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:12.634000128+00:00,-33.95473674192266,151.1781120300293,False,False,4023,2019-02-01 19:16:13+00:00,168.407824589709,1984.0
580,False,275.0,QFA401,2,500.0,160.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:13.444999936+00:00,-33.9554443359375,151.1782650071748,False,False,4023,2019-02-01 19:16:14+00:00,168.479680052289,2048.0
2312,False,325.0,QFA401,3,525.0,160.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:14.483000064+00:00,-33.95617986129503,151.1784553527832,False,False,4023,2019-02-01 19:16:15+00:00,168.479680052289,1984.0
332,False,325.0,QFA401,3,550.0,161.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:15.533999872+00:00,-33.95704650878906,151.1786573760364,False,False,4023,2019-02-01 19:16:16+00:00,168.5506620115,2048.0
1038,False,400.0,QFA401,3,600.0,161.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:16.460000+00:00,-33.95773315429688,151.1788255341199,False,False,4023,2019-02-01 19:16:17+00:00,168.5506620115,2112.0
128,False,400.0,QFA401,4,650.0,161.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:17.502000128+00:00,-33.95846092094808,151.179027557373,False,False,4023,2019-02-01 19:16:18+00:00,168.5506620115,2176.0
2503,False,450.0,QFA401,4,675.0,162.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:18.565999872+00:00,-33.95947265625,151.179273955676,False,False,4023,2019-02-01 19:16:19+00:00,168.9675267591023,2176.0
2361,False,475.0,QFA401,4,750.0,162.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:19.532999936+00:00,-33.96022990598516,151.1794281005859,False,False,4023,2019-02-01 19:16:20+00:00,169.3150875999973,2112.0
1435,False,525.0,QFA401,4,750.0,163.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:20.595000064+00:00,-33.96060232388771,151.1794853210449,False,False,4023,2019-02-01 19:16:21+00:00,169.7266693583707,2112.0
1934,False,525.0,QFA401,4,775.0,163.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:21.259000064+00:00,-33.96144026416846,151.1795997619629,False,False,4023,2019-02-01 19:16:22+00:00,170.8264645577181,1984.0
1516,False,600.0,QFA401,4,825.0,163.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:22.821000192+00:00,-33.96263122558594,151.1797784299267,False,False,4023,2019-02-01 19:16:23+00:00,172.2664019009771,1856.0
1993,False,600.0,QFA401,4,875.0,165.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:23.505000192+00:00,-33.9631161447299,151.1798286437988,False,False,4023,2019-02-01 19:16:24+00:00,174.0819396478924,1728.0
676,False,650.0,QFA401,4,900.0,165.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:24.789999872+00:00,-33.96414184570312,151.1798905353157,False,False,4023,2019-02-01 19:16:25+00:00,175.8403577062874,1792.0
156,False,675.0,QFA401,4,900.0,165.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:24.789999872+00:00,-33.96414184570312,151.1798905353157,False,False,4023,2019-02-01 19:16:26+00:00,175.8403577062874,1792.0
1312,False,725.0,QFA401,4,950.0,166.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:26.068000+00:00,-33.96535065214516,151.1798286437988,False,False,4023,2019-02-01 19:16:27+00:00,177.5853434791492,1792.0
2528,False,750.0,QFA401,4,975.0,168.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:27.405999872+00:00,-33.96651445809061,151.1798286437988,False,False,4023,2019-02-01 19:16:28+00:00,180.3410422788589,1600.0
2313,False,800.0,QFA401,4,1000.0,169.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:28.775000064+00:00,-33.96721274165787,151.1797714233398,False,False,4023,2019-02-01 19:16:29+00:00,181.6946470685372,1664.0
778,False,825.0,QFA401,4,1025.0,169.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:29.824000+00:00,-33.96809723417641,151.1797142028809,False,False,4023,2019-02-01 19:16:30+00:00,182.7102031001746,1664.0
13,False,850.0,QFA401,4,1050.0,170.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:30.471000064+00:00,-33.96885681152344,151.1796102718431,False,False,4023,2019-02-01 19:16:31+00:00,184.0377106209771,1600.0
631,False,875.0,QFA401,4,1125.0,172.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:31.786000128+00:00,-33.96968001026221,151.1794853210449,False,False,4023,2019-02-01 19:16:32+00:00,185.0131137550358,1600.0
2009,False,900.0,QFA401,4,1175.0,172.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:32.432000+00:00,-33.970458984375,151.1793860610651,False,False,4023,2019-02-01 19:16:33+00:00,186.0090059574945,1664.0
1797,False,925.0,QFA401,4,1175.0,173.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:33.805000192+00:00,-33.97126278634801,151.179256439209,False,False,4023,2019-02-01 19:16:34+00:00,186.3036277562895,1664.0
1052,False,950.0,QFA401,4,1200.0,174.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:34.796999936+00:00,-33.97206115722656,151.1791057975925,False,False,4023,2019-02-01 19:16:35+00:00,186.594515032228,1728.0
2206,False,975.0,QFA401,4,1250.0,175.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:35.782000128+00:00,-33.97289211467165,151.179027557373,False,False,4023,2019-02-01 19:16:36+00:00,186.881723630637,1664.0
709,False,1025.0,QFA401,4,1275.0,176.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:36.815000064+00:00,-33.97370910644531,151.1788815868144,False,False,4023,2019-02-01 19:16:37+00:00,186.8427734126309,1600.0
1848,False,1025.0,QFA401,4,1275.0,177.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:37.460999936+00:00,-33.97444152832031,151.1787694814254,False,False,4023,2019-02-01 19:16:38+00:00,186.8042595626084,1728.0
975,False,1075.0,QFA401,4,1325.0,179.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:38.788000+00:00,-33.97531283103814,151.1786842346191,False,False,4023,2019-02-01 19:16:39+00:00,186.7285120937687,1792.0
1750,False,1100.0,QFA401,5,1350.0,180.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:39.433000192+00:00,-33.97613525390625,151.1785452706473,False,False,4023,2019-02-01 19:16:40+00:00,186.6912644325523,1728.0
406,False,1125.0,QFA401,5,1375.0,182.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:40.401999872+00:00,-33.97691345214844,151.1784892179528,False,False,4023,2019-02-01 19:16:41+00:00,186.3054459772686,1600.0
454,False,1150.0,QFA401,5,1375.0,183.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:41.726000128+00:00,-33.97782897949219,151.1783210598693,False,False,4023,2019-02-01 19:16:42+00:00,186.2710774495011,1600.0
732,False,1175.0,QFA401,5,1400.0,185.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:42.694000128+00:00,-33.97860717773438,151.1782650071748,False,False,4023,2019-02-01 19:16:43+00:00,186.2034479016918,1600.0
1530,False,1225.0,QFA401,5,1450.0,186.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:43.986000128+00:00,-33.97996805481995,151.1781120300293,False,False,4023,2019-02-01 19:16:44+00:00,186.1701750950296,1664.0
534,False,1225.0,QFA401,5,1500.0,190.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:44.631000064+00:00,-33.98075944286285,151.1779975891113,False,False,4023,2019-02-01 19:16:45+00:00,185.7406066389519,1600.0
2348,False,1225.0,QFA401,5,1525.0,192.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:45.880999936+00:00,-33.98162841796875,151.1779286910077,False,False,4023,2019-02-01 19:16:46+00:00,185.3837016768118,1600.0
2266,False,1275.0,QFA401,5,1550.0,193.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:46.829999872+00:00,-33.98252842789992,151.1778259277344,False,False,4023,2019-02-01 19:16:47+00:00,184.7636416907262,1664.0
1719,False,1300.0,QFA401,5,1550.0,193.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:47.732999936+00:00,-33.98322671146718,151.1777687072754,False,False,4023,2019-02-01 19:16:48+00:00,184.7636416907262,1664.0
1967,False,1350.0,QFA401,5,1600.0,195.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:48.426000128+00:00,-33.98414611816406,151.1776484275351,False,False,4023,2019-02-01 19:16:49+00:00,184.4212894214306,1792.0
2104,False,1375.0,QFA401,5,1625.0,196.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:49.744999936+00:00,-33.98497009277344,151.1775923748406,False,False,4023,2019-02-01 19:16:50+00:00,184.1064971651704,1920.0
1167,False,1400.0,QFA401,5,1650.0,196.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:50.921999872+00:00,-33.98625183105469,151.177536322146,False,False,4023,2019-02-01 19:16:51+00:00,183.7946722683157,2112.0
22,False,1450.0,QFA401,5,1725.0,197.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:51.856000+00:00,-33.98680114746094,151.1774802694515,False,False,4023,2019-02-01 19:16:52+00:00,183.4857911831221,2304.0
147,False,1475.0,QFA401,5,1725.0,197.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:52.324000+00:00,-33.98736986063295,151.1774826049805,False,False,4023,2019-02-01 19:16:53+00:00,183.1959380135959,2304.0
2362,False,1525.0,QFA401,5,1800.0,200.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:53.990000128+00:00,-33.9891357421875,151.1773681640625,False,False,4023,2019-02-01 19:16:54+00:00,182.8624052261117,2240.0
1511,False,1550.0,QFA401,5,1825.0,201.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:54.959000064+00:00,-33.99006989042641,151.1773109436035,False,False,4023,2019-02-01 19:16:55+00:00,183.132465198568,2240.0
521,False,1600.0,QFA401,5,1875.0,202.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:55.928000+00:00,-33.9909078307071,151.1772537231445,False,False,4023,2019-02-01 19:16:56+00:00,183.1169885991202,2176.0
1939,False,1625.0,QFA401,5,1875.0,202.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:56.926000128+00:00,-33.99188232421875,151.177200005979,False,False,4023,2019-02-01 19:16:57+00:00,183.1169885991202,2176.0
1054,False,1650.0,QFA401,5,1925.0,205.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:57.887000064+00:00,-33.99281647245766,151.1771392822266,False,False,4023,2019-02-01 19:16:58+00:00,183.0714621170704,1984.0
1176,False,1675.0,QFA401,5,1925.0,205.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:58.208000+00:00,-33.99318889036016,151.1770820617676,False,False,4023,2019-02-01 19:16:59+00:00,183.0714621170704,1984.0
515,False,1700.0,QFA401,5,1975.0,208.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:16:59.596999936+00:00,-33.99467468261719,151.1770318478954,False,False,4023,2019-02-01 19:17:00+00:00,183.02724518228,1792.0
190,False,1725.0,QFA401,5,2000.0,208.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:00.696999936+00:00,-33.99540710449219,151.1769757952009,False,False,4023,2019-02-01 19:17:01+00:00,183.02724518228,1792.0
1871,False,1750.0,QFA401,5,2025.0,210.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:01.460000+00:00,-33.99632263183594,151.1769197425064,False,False,4023,2019-02-01 19:17:02+00:00,182.7263109939063,1728.0
1605,False,1775.0,QFA401,5,2050.0,211.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:02.712999936+00:00,-33.9971923828125,151.1768636898119,False,False,4023,2019-02-01 19:17:03+00:00,182.7134094450333,1728.0
2198,False,1800.0,QFA401,5,2075.0,213.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:03.396000+00:00,-33.998291015625,151.1768076371173,False,False,4023,2019-02-01 19:17:04+00:00,182.6879689656036,1664.0
376,False,1850.0,QFA401,5,2100.0,215.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:04.686000128+00:00,-33.999755859375,151.1767515844228,False,False,4023,2019-02-01 19:17:05+00:00,182.6630007660671,1600.0
986,False,1875.0,QFA401,5,2175.0,218.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:05.927000064+00:00,-34.0007769051245,151.1766815185547,False,False,4023,2019-02-01 19:17:06+00:00,182.888621549843,1536.0
2310,False,1900.0,QFA401,5,2175.0,220.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:06.698999808+00:00,-34.00177001953125,151.1765834263393,False,False,4023,2019-02-01 19:17:07+00:00,182.8624052261117,1600.0
1017,False,1925.0,QFA401,5,2200.0,220.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:07.217999872+00:00,-34.00218200683594,151.1765834263393,False,False,4023,2019-02-01 19:17:08+00:00,182.8624052261117,1600.0
1020,False,1950.0,QFA401,5,2225.0,222.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:08.860999936+00:00,-34.00387573242188,151.1764713209503,False,False,4023,2019-02-01 19:17:09+00:00,183.0940580589171,1728.0
2411,False,1975.0,QFA401,5,2225.0,224.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:09.509999872+00:00,-34.00440797967428,151.1764526367188,False,False,4023,2019-02-01 19:17:10+00:00,183.0664855011259,1792.0
550,False,2025.0,QFA401,5,2300.0,227.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:10.951000064+00:00,-34.00621032714844,151.1763031628667,False,False,4023,2019-02-01 19:17:11+00:00,183.0260350830254,1984.0
2098,False,2050.0,QFA401,5,2350.0,228.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:11.548999936+00:00,-34.00680541992188,151.1763031628667,False,False,4023,2019-02-01 19:17:12+00:00,183.0127875041833,2048.0
596,False,2075.0,QFA401,6,2375.0,228.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:12.668999936+00:00,-34.00776672363281,151.1762471101722,False,False,4023,2019-02-01 19:17:13+00:00,183.0127875041833,2048.0
1958,False,2125.0,QFA401,6,2375.0,230.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:13.578000128+00:00,-34.00887699450476,151.1761665344238,False,False,4023,2019-02-01 19:17:14+00:00,182.9866369904752,2176.0
131,False,2150.0,QFA401,6,2425.0,231.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:14.392000+00:00,-34.00991821289062,151.1761350047832,False,False,4023,2019-02-01 19:17:15+00:00,182.7263109939063,2240.0
1769,False,2200.0,QFA401,6,2475.0,232.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:15.884999936+00:00,-34.011474609375,151.1760228993941,False,False,4023,2019-02-01 19:17:16+00:00,182.7145772690011,2176.0
2502,False,2250.0,QFA401,6,2500.0,234.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:16.440000+00:00,-34.01188659667969,151.1760228993941,False,False,4023,2019-02-01 19:17:17+00:00,182.6914100157784,2304.0
1639,False,2275.0,QFA401,6,2550.0,234.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:17.509999872+00:00,-34.01312255859375,151.1759107940051,False,False,4023,2019-02-01 19:17:18+00:00,182.6914100157784,2560.0
2531,False,2325.0,QFA401,6,2575.0,235.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:18.868000+00:00,-34.01431274414062,151.1759107940051,False,False,4023,2019-02-01 19:17:19+00:00,182.4366482468101,2752.0
519,False,2375.0,QFA401,6,2650.0,236.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:19.513999872+00:00,-34.01539430779928,151.1758804321289,False,False,4023,2019-02-01 19:17:20+00:00,181.9414863909143,2880.0
1071,False,2400.0,QFA401,6,2650.0,236.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:20.484999936+00:00,-34.01651000976562,151.1758547413106,False,False,4023,2019-02-01 19:17:21+00:00,181.2137120577538,3008.0
1650,False,2475.0,QFA401,6,2775.0,237.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:21.984000+00:00,-34.01818744206832,151.1759376525879,False,False,4023,2019-02-01 19:17:22+00:00,179.5165027891098,3072.0
50,False,2500.0,QFA401,6,2775.0,237.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:22.789999872+00:00,-34.0191650390625,151.1759376525879,False,False,4023,2019-02-01 19:17:23+00:00,179.5165027891098,3072.0
2118,False,2550.0,QFA401,6,2825.0,238.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:23.832000+00:00,-34.01981677039197,151.1759948730469,False,False,4023,2019-02-01 19:17:24+00:00,178.5558744690642,3072.0
2597,False,2600.0,QFA401,6,2875.0,238.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:24.477999872+00:00,-34.02095031738281,151.1760789520887,False,False,4023,2019-02-01 19:17:25+00:00,177.8343847470971,3072.0
548,False,2650.0,QFA401,6,2925.0,238.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:25.483000064+00:00,-34.02205127780724,151.1761665344238,False,False,4023,2019-02-01 19:17:26+00:00,176.873505475168,3072.0
1093,False,2700.0,QFA401,6,2950.0,240.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:26.413000192+00:00,-34.02314758300781,151.1762471101722,False,False,4023,2019-02-01 19:17:27+00:00,176.1700140915524,3072.0
2525,False,2725.0,QFA401,6,3050.0,240.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:27.697999872+00:00,-34.02437888969808,151.1764526367188,False,False,4023,2019-02-01 19:17:28+00:00,174.9785389577982,3072.0
1897,False,2800.0,QFA401,6,3100.0,241.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:28.976000+00:00,-34.02548217773438,151.1765834263393,False,False,4023,2019-02-01 19:17:29+00:00,174.2894068625004,3072.0
2090,False,2775.0,QFA401,6,3100.0,241.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:29.688999936+00:00,-34.02652029263771,151.1766815185547,False,False,4023,2019-02-01 19:17:30+00:00,174.2894068625004,3072.0
1854,False,2875.0,QFA401,6,3150.0,242.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:30.635000064+00:00,-34.02749788963189,151.1768531799316,False,False,4023,2019-02-01 19:17:31+00:00,173.5812132697612,3072.0
1237,False,2925.0,QFA401,6,3175.0,242.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:31.763000064+00:00,-34.02919006347656,151.1771439532844,False,False,4023,2019-02-01 19:17:32+00:00,173.1101625438118,3072.0
1085,False,2950.0,QFA401,6,3250.0,242.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:32.540000+00:00,-34.02964782714844,151.177200005979,False,False,4023,2019-02-01 19:17:33+00:00,172.4053566314086,3072.0
1803,False,3025.0,QFA401,6,3350.0,244.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:33.608999936+00:00,-34.03075654627912,151.1774253845215,False,False,4023,2019-02-01 19:17:34+00:00,171.2717035864177,2944.0
2176,False,3025.0,QFA401,6,3325.0,244.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:34.760000+00:00,-34.03178069551115,151.1776542663574,False,False,4023,2019-02-01 19:17:35+00:00,171.2717035864177,2944.0
2032,False,3100.0,QFA401,6,3425.0,246.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:35.731000064+00:00,-34.033447265625,151.1779847437022,False,False,4023,2019-02-01 19:17:36+00:00,170.1541776321475,2880.0
1200,False,3150.0,QFA401,6,3450.0,246.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:36.829999872+00:00,-34.03468322753906,151.1782650071748,False,False,4023,2019-02-01 19:17:37+00:00,169.695153531234,2880.0
1900,False,3175.0,QFA401,6,3475.0,246.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:37.505000192+00:00,-34.03536987304688,151.1784331652583,False,False,4023,2019-02-01 19:17:38+00:00,169.695153531234,2880.0
2336,False,3225.0,QFA401,6,3525.0,246.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:38.897000192+00:00,-34.03680833719545,151.1787986755371,False,False,4023,2019-02-01 19:17:39+00:00,169.2374627768576,2880.0
1248,False,3275.0,QFA401,6,3600.0,248.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:39.729000192+00:00,-34.03793334960938,151.1791057975925,False,False,4023,2019-02-01 19:17:40+00:00,168.146995832256,2944.0
1937,False,3275.0,QFA401,6,3600.0,248.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:40.536000+00:00,-34.03898620605469,151.1793860610651,False,False,4023,2019-02-01 19:17:41+00:00,168.146995832256,2944.0
1315,False,3375.0,QFA401,6,3650.0,249.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:41.583000064+00:00,-34.03997388936705,151.1796569824219,False,False,4023,2019-02-01 19:17:42+00:00,167.6960764459401,2944.0
1933,False,3400.0,QFA401,6,3700.0,250.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:42.874000128+00:00,-34.04132390426378,151.1800575256348,False,False,4023,2019-02-01 19:17:43+00:00,166.5756299449677,2816.0
831,False,3450.0,QFA401,6,3725.0,250.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:43.204999936+00:00,-34.04191589355469,151.1802268514828,False,False,4023,2019-02-01 19:17:44+00:00,166.5756299449677,2816.0
2511,False,3475.0,QFA401,6,3825.0,252.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:44.905999872+00:00,-34.04374694824219,151.1807873784279,False,False,4023,2019-02-01 19:17:45+00:00,165.74296464035,2624.0
985,False,3500.0,QFA401,6,3775.0,252.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:45.551000064+00:00,-34.04438781738281,151.181011589206,False,False,4023,2019-02-01 19:17:46+00:00,165.74296464035,2624.0
2540,False,3550.0,QFA401,6,3850.0,253.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:46.825999872+00:00,-34.04566955566406,151.1814039580676,False,False,4023,2019-02-01 19:17:47+00:00,165.3600877068644,2496.0
1319,False,3600.0,QFA401,6,3900.0,254.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:47.773999872+00:00,-34.04681706832628,151.1817741394043,False,False,4023,2019-02-01 19:17:48+00:00,165.199129941678,2432.0
2049,False,3650.0,QFA401,6,3900.0,256.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:48.841000192+00:00,-34.04832458496094,151.1822447484853,False,False,4023,2019-02-01 19:17:49+00:00,165.0397111793008,2368.0
399,False,3700.0,QFA401,6,4000.0,258.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:49.808000+00:00,-34.04947054588189,151.1826324462891,False,False,4023,2019-02-01 19:17:50+00:00,165.1545479179162,2496.0
1112,False,3725.0,QFA401,6,4025.0,258.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:50.918999808+00:00,-34.05038452148438,151.1829173808195,False,False,4023,2019-02-01 19:17:51+00:00,165.1545479179162,2496.0
599,False,3775.0,QFA401,6,4125.0,259.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:51.888000+00:00,-34.05156539658373,151.1832618713379,False,False,4023,2019-02-01 19:17:52+00:00,165.2113223858348,2880.0
2028,False,3825.0,QFA401,6,4125.0,259.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:52.532000+00:00,-34.05262756347656,151.1835900131537,False,False,4023,2019-02-01 19:17:53+00:00,165.2113223858348,2880.0
1733,False,3875.0,QFA401,6,4225.0,260.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:53.784000+00:00,-34.05389300847457,151.1840057373047,False,False,4023,2019-02-01 19:17:54+00:00,165.267673833225,3200.0
1440,False,3925.0,QFA401,6,4300.0,260.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:54.903000064+00:00,-34.0550537109375,151.1843747508769,False,False,4023,2019-02-01 19:17:55+00:00,165.0543760828744,3328.0
1123,False,3950.0,QFA401,5,4350.0,260.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:55.809999872+00:00,-34.05622062036548,151.1847496032715,False,False,4023,2019-02-01 19:17:56+00:00,165.0543760828744,3392.0
1166,False,4025.0,QFA401,5,4350.0,260.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:56.516999936+00:00,-34.05738830566406,151.1851594886001,False,False,4023,2019-02-01 19:17:57+00:00,165.0543760828744,3392.0
963,False,4100.0,QFA401,5,4425.0,261.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:57.854000128+00:00,-34.05867004394531,151.1855518574617,False,False,4023,2019-02-01 19:17:58+00:00,165.111045101277,3392.0
987,False,4150.0,QFA401,5,4500.0,261.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:58.823000064+00:00,-34.05958557128906,151.1858321209343,False,False,4023,2019-02-01 19:17:59+00:00,165.111045101277,3392.0
1912,False,4200.0,QFA401,5,4550.0,262.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:17:59.792999936+00:00,-34.06115515757415,151.186351776123,False,False,4023,2019-02-01 19:18:00+00:00,165.1672956103844,3328.0
235,False,4250.0,QFA401,5,4575.0,262.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:18:00.480999936+00:00,-34.06173706054688,151.1865047532685,False,False,4023,2019-02-01 19:18:01+00:00,165.1672956103844,3328.0
1129,False,4300.0,QFA401,5,4675.0,262.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:18:01.772000+00:00,-34.06338500976562,151.1870652802137,False,False,4023,2019-02-01 19:18:02+00:00,165.1672956103844,3200.0
1019,False,4375.0,QFA401,5,4725.0,263.0,2019-02-01 19:00:00+00:00,7c77ff,2019-02-01 19:18:02.986000128+00:00,-34.06489562988281,151.1875137017698,False,False,4023,2019-02-01 19:18:03+00:00,165.0124380289432,3200.0
