Time Step,Satellite Index,Satellite Visible,Satellite Available,Active Satellite,Weighted Values,Unweighted Values,Availability,BER,Cost,Latency,Data Transfer Latency,Throughput,Weighted Availability,Weighted BER,Weighted Cost,Weighted Latency,Weighted Data Transfer Latency,Weighted Throughput,Values Used
25,7,Yes,Yes,Yes,0.5291195903302428,3.8260586246755213,0.24,0.2222222222222222,0.9836033324480903,0.6691289302531126,0.7178449453257087,0.9932591944263875,0.048,0.044444444444444446,0.0,0.06691289302531127,0.07178449453257088,0.29797775832791623,"('Penalty', 0.24)"
25,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
26,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
26,2,Yes,Yes,No,0.4271489483049476,3.985711242644202,0.72,0.0,0.9836033324480903,0.39042061742214035,0.8969965063472893,0.9946907864266821,0.0,0.0,0.0,0.039042061742214036,0.08969965063472894,0.2984072359280046,"('Penalty', 0.0)"
26,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
26,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
26,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
26,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
26,7,Yes,Yes,Yes,0.4995880690087038,3.6285459022068904,0.2,0.16666666666666666,0.9836033324480903,0.5996158468367223,0.686524329424625,0.9921357268307858,0.04000000000000001,0.03333333333333333,0.0,0.059961584683672235,0.06865243294246251,0.2976407180492357,"('Penalty', 0.2)"
26,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
27,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
27,2,Yes,Yes,No,0.4326261248763473,4.00104147896229,0.68,0.0,0.9836033324480903,0.43038641069571537,0.9126401846938482,0.9944115511246363,0.0,0.0,0.0,0.04303864106957154,0.09126401846938482,0.2983234653373909,"('Penalty', 0.0)"
27,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
27,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
27,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
27,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
27,7,Yes,Yes,Yes,0.47055838717492793,3.4369503486923723,0.16,0.1111111111111111,0.9836033324480903,0.5353648673793167,0.6563081655569112,0.9905628721969431,0.032,0.022222222222222223,0.0,0.05353648673793167,0.06563081655569113,0.2971688616590829,"('Penalty', 0.16)"
27,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
28,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
28,2,Yes,Yes,No,0.4385055433115676,4.853789934645233,0.64,0.8333333333333334,0.9836033324480903,0.47831655295135916,0.9244356337865175,0.9941010821259331,0.0,0.0,0.0,0.047831655295135916,0.09244356337865176,0.29823032463777993,"('Penalty', 0.0)"
28,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
28,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
28,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
28,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
28,7,Yes,Yes,Yes,0.44224506974003824,3.2540912938005597,0.12,0.05555555555555555,0.9836033324480903,0.4791181449867501,0.627610670563985,0.9882035902461788,0.024,0.011111111111111112,0.0,0.047911814498675015,0.0627610670563985,0.2964610770738536,"('Penalty', 0.12)"
28,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
29,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
29,2,Yes,Yes,Yes,0.44489931791221515,4.822866115434279,0.6,0.7777777777777778,0.9836033324480903,0.5362349418836476,0.9314959763678929,0.9937540869568703,0.0,0.0,0.0,0.05362349418836476,0.0931495976367893,0.2981262260870611,"('Penalty', 0.0)"
29,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
29,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
29,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
29,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
29,7,Yes,Yes,No,0.4144573516031635,3.0796339411565823,0.08,0.0,0.9836033324480903,0.4311306103712337,0.6006285446756867,0.9842714536615716,0.016,0.0,0.0,0.04311306103712337,0.06006285446756868,0.29528143609847146,"('Penalty', 0.08)"
29,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
30,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
30,2,Yes,Yes,Yes,0.5639282433356424,4.798380553243387,0.56,0.7222222222222222,0.9836033324480903,0.6062315141808887,0.932959767000511,0.9933637173916746,0.11200000000000002,0.0,0.0,0.060623151418088876,0.0932959767000511,0.2980091152175024,"('Penalty', 0.56)"
30,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
30,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
30,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
30,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
30,7,Yes,Yes,No,0.39751321267576295,2.965921098220987,0.04,0.0,0.9836033324480903,0.3905071825823382,0.5754034026981922,0.9764071804923664,0.008,0.0,0.0,0.03905071825823382,0.057540340269819225,0.2929221541477099,"('Penalty', 0.04)"
30,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
31,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
31,2,Yes,Yes,Yes,0.563644433395804,4.780871735970557,0.52,0.6666666666666666,0.9836033324480903,0.6895823655217751,0.9280980727829049,0.9929212985511197,0.10400000000000001,0.0,0.0,0.06895823655217752,0.0928098072782905,0.2978763895653359,"('Penalty', 0.52)"
31,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
31,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
31,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
31,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
31,7,Yes,No,No,0.37665597361310377,2.844432985383637,0.0,0.0,0.9836033324480903,0.3560730477413799,0.5518915635964212,0.9528650415977455,0.0,0.0,0.0,0.03560730477413799,0.055189156359642125,0.2858595124793237,"('Penalty', 0.0)"
31,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
32,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
32,2,Yes,Yes,Yes,0.6860535510632801,4.768196377931667,0.48,0.6111111111111112,0.9836033324480903,0.7846147189892464,0.9164515383641625,0.9924156770190569,0.096,0.12222222222222223,0.0,0.07846147189892465,0.09164515383641625,0.297724703105717,"('Penalty', 0.48)"
32,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
32,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
32,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
32,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
32,7,Yes,No,No,0.08567881349537813,1.8403914674018718,0.0,0.0,0.9836033324480903,0.3267721283205008,0.5300160066332805,0.0,0.0,0.0,0.0,0.03267721283205008,0.053001600663328055,0.0,"('Penalty', 0.0)"
32,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
33,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
33,2,Yes,Yes,Yes,0.6746372418172655,4.75075565994722,0.44,0.5555555555555556,0.9836033324480903,0.881788007265159,0.8979764971194316,0.9918322675589843,0.08800000000000001,0.11111111111111112,0.0,0.0881788007265159,0.08979764971194316,0.2975496802676953,"('Penalty', 0.44)"
33,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
33,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
33,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
33,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
33,7,Yes,No,No,0.08113682463082841,1.7949715787563743,0.0,0.0,0.9836033324480903,0.30169194585525066,0.5096763004530335,0.0,0.0,0.0,0.0,0.03016919458552507,0.05096763004530335,0.0,"('Penalty', 0.0)"
33,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
34,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
34,2,Yes,Yes,Yes,0.6604909626909179,4.706209712979469,0.4,0.5,0.9836033324480903,0.9582525305719028,0.8732022267705756,0.9911516231888998,0.08000000000000002,0.1,0.0,0.0958252530571903,0.08732022267705757,0.29734548695666996,"('Penalty', 0.4)"
34,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
34,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
34,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
34,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
34,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
34,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
35,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
35,2,Yes,Yes,Yes,0.640709475647488,4.605559193884563,0.36,0.4444444444444444,0.9836033324480903,0.9838420649403502,0.8433221267546966,0.9903472252969816,0.072,0.08888888888888889,0.0,0.09838420649403502,0.08433221267546967,0.29710416758909447,"('Penalty', 0.36)"
35,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
35,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
35,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
35,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
35,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
35,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
36,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
36,2,Yes,Yes,Yes,0.6141517428849368,4.43746797675521,0.32,0.3888888888888889,0.9836033324480903,0.9455259959640652,0.810067811627486,0.9893819478266797,0.064,0.07777777777777778,0.0,0.09455259959640652,0.0810067811627486,0.2968145843480039,"('Penalty', 0.32)"
36,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
36,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
36,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
36,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
36,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
36,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
37,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
37,2,Yes,Yes,Yes,0.5828718860446591,4.222584531057616,0.28,0.3333333333333333,0.9836033324480903,0.8621176928999914,0.7753280081243344,0.9882021642518664,0.05600000000000001,0.06666666666666667,0.0,0.08621176928999914,0.07753280081243345,0.2964606492755599,"('Penalty', 0.28)"
37,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
37,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
37,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
37,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
37,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
37,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
38,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
38,2,Yes,Yes,Yes,0.550041871251763,3.9927893976212436,0.24,0.2777777777777778,0.9836033324480903,0.7639919827108401,0.7406888699011859,0.9867274347833496,0.048,0.05555555555555556,0.0,0.07639919827108402,0.07406888699011858,0.29601823043500486,"('Penalty', 0.24)"
38,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
38,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
38,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
38,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
38,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
38,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
39,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
39,2,Yes,Yes,Yes,0.5177159556271924,3.7688779584215637,0.2,0.2222222222222222,0.9836033324480903,0.6710164578356078,0.7072045918775297,0.9848313540381138,0.04000000000000001,0.044444444444444446,0.0,0.06710164578356079,0.07072045918775298,0.2954494062114341,"('Penalty', 0.2)"
39,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
39,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
39,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
39,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
39,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
39,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
40,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
40,2,Yes,Yes,Yes,0.48662517250410187,3.5585818980668438,0.16,0.16666666666666666,0.9836033324480903,0.590562570285552,0.6754460822887352,0.9823032463777994,0.032,0.03333333333333333,0.0,0.05905625702855521,0.06754460822887352,0.2946909739133398,"('Penalty', 0.16)"
40,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
40,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
40,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
40,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
40,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
40,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
41,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
41,2,Yes,Yes,Yes,0.4567026607221538,3.3619910372517987,0.12,0.1111111111111111,0.9836033324480903,0.5228581865460806,0.6456545114931576,0.9787638956533592,0.024,0.022222222222222223,0.0,0.05228581865460807,0.06456545114931576,0.29362916869600775,"('Penalty', 0.12)"
41,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
41,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
41,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
41,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
41,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
41,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
42,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
42,2,Yes,Yes,Yes,0.4276674240922676,3.177812278681813,0.08,0.05555555555555555,0.9836033324480903,0.4672540370304079,0.6179444840810603,0.973454869566699,0.016,0.011111111111111112,0.0,0.04672540370304079,0.06179444840810603,0.2920364608700097,"('Penalty', 0.08)"
42,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
42,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
42,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
42,6,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
42,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
42,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
43,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
43,2,Yes,Yes,Yes,0.3987716849850857,3.00210719678775,0.04,0.0,0.9836033324480903,0.4216758197925438,0.5922215517915173,0.9646064927555986,0.008,0.0,0.0,0.04216758197925438,0.05922215517915173,0.2893819478266796,"('Penalty', 0.04)"
43,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
43,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
43,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
43,6,Yes,No,No,0.11514804206212405,2.1350837530693307,0.0,0.0,0.9836033324480903,0.31205817363195437,0.839422246989286,0.0,0.0,0.0,0.0,0.03120581736319544,0.0839422246989286,0.0,"('Penalty', 0.0)"
43,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
43,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
44,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
44,2,Yes,No,No,0.37922233582310555,2.882007212411251,0.0,0.0,0.9836033324480903,0.3832343223282914,0.5682598185009219,0.9469097391339474,0.0,0.0,0.0,0.03832343223282914,0.05682598185009219,0.2840729217401842,"('Penalty', 0.0)"
44,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
44,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
44,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
44,6,Yes,No,Yes,0.4076257619249506,3.1444640476443526,0.0,0.0,0.9836033324480903,0.3393788244970241,0.8637834386726161,0.9576984520266218,0.0,0.0,0.0,0.03393788244970241,0.08637834386726162,0.28730953560798655,"('Penalty', 0.0)"
44,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
44,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
45,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
45,2,Yes,No,No,0.35855502287261154,2.7765208676385162,0.0,0.0,0.9836033324480903,0.3505979929468852,0.5460031954756962,0.8963163467678446,0.0,0.0,0.0,0.03505979929468852,0.05460031954756962,0.2688949040303534,"('Penalty', 0.0)"
45,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
45,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
45,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
45,6,Yes,No,Yes,0.4215845593664105,3.227271757902612,0.0,0.0,0.9836033324480903,0.37134950322232524,0.8862303381274046,0.9860885841047916,0.0,0.0,0.0,0.037134950322232525,0.08862303381274046,0.29582657523143746,"('Penalty', 0.0)"
45,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
45,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
46,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
46,2,Yes,No,No,0.084869159642117,1.8322949288692603,0.0,0.0,0.9836033324480903,0.3232239625030348,0.5254676339181352,0.0,0.0,0.0,0.0,0.03232239625030348,0.05254676339181352,0.0,"('Penalty', 0.0)"
46,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
46,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
46,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
46,6,Yes,Yes,Yes,0.42722675920118425,3.924818728449557,0.64,0.0,0.9836033324480903,0.4097843727994845,0.9059049251967939,0.985526098005188,0.0,0.0,0.0,0.04097843727994845,0.09059049251967939,0.2956578294015564,"('Penalty', 0.0)"
46,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
46,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
47,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
47,2,Yes,No,No,0.08061184200652405,1.7897217525133309,0.0,0.0,0.9836033324480903,0.29973989719932626,0.5063785228659142,0.0,0.0,0.0,0.0,0.029973989719932627,0.05063785228659143,0.0,"('Penalty', 0.0)"
47,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
47,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
47,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
47,6,Yes,Yes,Yes,0.43316659462504864,4.723676760112243,0.6,0.7777777777777778,0.9836033324480903,0.45590505502069995,0.9217054466836193,0.9846851481820557,0.0,0.0,0.0,0.04559050550207,0.09217054466836194,0.2954055444546167,"('Penalty', 0.0)"
47,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
47,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
48,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
48,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
48,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
48,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
48,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
48,6,Yes,Yes,Yes,0.4395143488120098,4.693513102903543,0.56,0.7222222222222222,0.9836033324480903,0.5114643515685516,0.932495226721244,0.9837279699434341,0.0,0.0,0.0,0.051146435156855165,0.0932495226721244,0.2951183909830302,"('Penalty', 0.0)"
48,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
48,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
49,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
49,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
49,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
49,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
49,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
49,6,Yes,Yes,Yes,0.4463172227944271,4.668155891179702,0.52,0.6666666666666666,0.9836033324480903,0.5781088904559396,0.9371338336693424,0.9826431679396631,0.0,0.0,0.0,0.05781088904559396,0.09371338336693424,0.2947929503818989,"('Penalty', 0.0)"
49,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
49,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
50,1,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
50,2,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
50,3,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
50,4,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
50,5,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
50,6,Yes,Yes,Yes,0.5494911467657138,4.646819122774202,0.48,0.6111111111111112,0.9836033324480903,0.6560886661021399,0.9346126188917939,0.9814033942210676,0.096,0.0,0.0,0.06560886661021399,0.0934612618891794,0.2944210182663203,"('Penalty', 0.48)"
50,7,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
50,8,No,No,No,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,"('Penalty', 0.0)"
